Zipcode,Address,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Lat,Lng,Bank Count
25699,"Wilsondale, WV 25699, USA",119,42.0,11875.0,6104,89.91596639,,,0
27826,"Fairfield, NC 27826, USA",963,49.4,38362.0,16651,16.61474559,35.5738935,-76.2015572,1
71834,"Doddridge, AR 71834, USA",1385,53.3,39821.0,23159,20.64981949,33.1515268,-93.9470396,0
17774,"Unityville, PA 17774, USA",1261,35.7,45795.0,20033,13.79857256,41.2642364,-76.5257007,0
33496,"Boca Raton, FL 33496, USA",22354,54.2,83138.0,64715,7.935939877000001,26.4039904,-80.1596041,120
14113,"North Java, NY 14113, USA",630,45.6,47500.0,33149,10.31746032,36.19371900000001,-95.82137399999999,16
74956,"Shady Point, OK 74956, USA",2269,36.4,40652.0,18796,19.52401939,35.0985106,-94.7898731,0
25431,"Levels, WV 25431, USA",219,50.5,31161.0,21822,12.32876712,39.49588,-78.56107,0
63038,"Glencoe, MO 63038, USA",6631,45.5,106513.0,54149,2.684361333,38.5775338,-90.6867939,14
23219,"Richmond, VA 23219, USA",3284,25.4,19231.0,24403,38.79415347,37.5410261,-77.43864289999999,110
5492,"Waterville, VT 05492, USA",727,41.0,53315.0,23399,12.1045392,,,0
74456,"Preston, OK 74456, USA",231,30.6,27750.0,16345,23.37662338,35.7124995,-95.9918507,2
85743,"Tucson, AZ 85743, USA",28858,41.2,69577.0,32411,7.422551805,32.3324642,-111.2129616,0
21061,"Glen Burnie, MD 21061, USA",53491,36.0,60430.0,29841,10.73077714,39.1511679,-76.6239423,62
63138,"St. Louis, MO 63138, USA",20863,30.3,33691.0,17488,25.58596559,38.7994436,-90.20571079999999,17
3104,"Manchester, NH 03104, USA",33145,37.6,60468.0,32130,11.0423895,,,0
77031,"Houston, TX 77031, USA",18079,30.5,39278.0,17932,25.07328945,29.6558257,-95.54597869999999,110
10309,"Staten Island, NY 10309, USA",32646,38.5,86297.0,35719,6.7665257610000005,40.5265593,-74.22380199999999,104
50002,"Adair, IA 50002, USA",1338,41.3,40550.0,23974,15.3961136,41.494975,-94.644193,2
37398,"Winchester, TN 37398, USA",13589,45.6,43330.0,24562,12.19368607,35.1747032,-86.1141045,18
75149,"Mesquite, TX 75149, USA",58427,31.8,47739.0,19636,14.62337618,32.758351,-96.6103778,51
99506,"Joint Base Elmendorf-Richardson, AK 99506, USA",7499,22.0,60753.0,19565,4.867315641999999,61.27440309999999,-149.7871533,9
53118,"Dousman, WI 53118, USA",7248,46.9,81619.0,38393,3.214679912,42.9902388,-88.49849909999999,2
91207,"Glendale, CA 91207, USA",10435,45.6,91005.0,47259,4.532822233,34.1893001,-118.2702036,135
17051,"Mcveytown, PA 17051, USA",4693,42.6,43234.0,19984,9.71659919,,,0
43157,"Thurston, OH 43157, USA",606,32.6,27614.0,13239,32.34323432,39.84339480000001,-82.5496946,6
53816,"Mt Hope, WI 53816, USA",942,33.4,44375.0,18813,29.29936306,42.9580239,-90.8484524,1
35951,"Albertville, AL 35951, USA",12839,35.7,37210.0,19602,20.91284368,34.3387367,-86.1955169,11
2056,"Norfolk, MA 02056, USA",11274,42.5,134104.0,43630,4.479332979,,,0
49234,"Clarklake, MI 49234, USA",2665,47.3,58250.0,30245,16.62288931,42.1277049,-84.3647199,2
55342,"Hector, MN 55342, USA",2065,42.2,55982.0,26832,7.89346247,,,0
59453,"Judith Gap, MT 59453, USA",337,42.4,38750.0,20918,10.08902077,46.6266707,-109.7628305,0
31771,"Norman Park, GA 31771, USA",6207,32.9,33524.0,17690,20.62187852,31.2664145,-83.6561215,0
24083,"Daleville, VA 24083, USA",2277,46.4,91295.0,47678,0.658761528,37.4047916,-79.9248669,19
88337,"La Luz, NM 88337, USA",2487,48.1,46996.0,23700,6.3932448729999996,33.0064888,-105.8642593,0
8340,"Milmay, NJ 08340, USA",716,42.0,100250.0,39030,5.167597765,47.6896764,-122.3761332,148
67835,"Cimarron, KS 67835, USA",3105,33.4,52188.0,22510,13.68760064,37.9900677,-100.3048897,0
97229,"Portland, OR 97229, USA",59983,37.8,100063.0,44657,4.851374556000001,45.5593978,-122.807445,55
95240,"Lodi, CA 95240, USA",46482,33.1,41172.0,19814,22.97233338,38.1484821,-121.1022942,2
78611,"Burnet, TX 78611, USA",13226,44.6,48409.0,23381,15.18977771,30.7699023,-98.265058,7
54022,"River Falls, WI 54022, USA",21786,28.8,60016.0,27608,14.18801065,44.858921,-92.5792482,5
18519,"Scranton, PA 18519, USA",4838,41.6,38990.0,24672,11.6783795,41.4635035,-75.626628,93
34209,"Bradenton, FL 34209, USA",33008,54.1,51572.0,28711,9.294716432000001,27.5073732,-82.63754019999999,68
16029,"East Butler, PA 16029, USA",647,40.0,41875.0,22128,13.29211747,40.8756815,-79.841579,18
29468,"Pineville, SC 29468, USA",1768,43.8,19663.0,28526,37.27375566,33.4205299,-80.0758425,0
98106,"Seattle, WA 98106, USA",23855,35.3,57875.0,27922,16.38230979,47.5476069,-122.3514653,177
27549,"Louisburg, NC 27549, USA",24784,40.3,36969.0,20001,18.5321175,36.0730279,-78.24761459999999,6
65332,"Green Ridge, MO 65332, USA",1656,40.3,40511.0,18929,14.00966184,38.6247363,-93.3993751,1
42762,"Millwood, KY 42762, USA",531,42.3,30500.0,15664,18.45574388,37.4399698,-86.39341519999999,0
29170,"West Columbia, SC 29170, USA",21101,36.8,56415.0,25261,9.824178949,33.934921,-81.1526976,15
64480,"Rea, MO 64480, USA",325,57.5,65000.0,34670,11.69230769,40.0136046,-94.7277429,0
78565,"Los Ebanos, TX 78565, USA",216,41.3,8611.0,5960,90.27777778,26.2378647,-98.5583676,4
49112,"Edwardsburg, MI 49112, USA",10253,39.5,49712.0,21768,12.05500829,41.7917622,-86.0325629,7
22642,"Linden, VA 22642, USA",3912,37.1,76198.0,28685,10.60838446,38.9465403,-78.07660360000001,1
68947,"Hildreth, NE 68947, USA",622,45.5,56250.0,33158,5.78778135,40.2577563,-99.0792263,0
98362,"Port Angeles, WA 98362, USA",22052,47.5,43827.0,25914,14.38871758,48.0962308,-123.3006354,2
93428,"Cambria, CA 93428, USA",6393,58.4,59813.0,40682,7.961833255,35.5925142,-121.0564425,2
15656,"Leechburg, PA 15656, USA",10208,43.9,47658.0,25820,12.27468652,40.6327659,-79.6277523,14
63935,"Doniphan, MO 63935, USA",9863,42.5,31208.0,16144,27.92253878,36.6488463,-90.9438468,0
40769,"Williamsburg, KY 40769, USA",18135,36.9,27221.0,14298,27.19602978,36.7434075,-84.1598641,9
17263,"State Line, PA 17263, USA",597,47.0,63430.0,37458,15.41038526,39.2206151,-94.6643502,54
83122,"Grover, WY 83122, USA",469,36.1,83333.0,28556,0.0,42.82182590000001,-110.9566245,0
63566,"Winigan, MO 63566, USA",118,38.9,34107.0,15108,0.0,40.0094056,-92.9342796,1
30564,"Murrayville, GA 30564, USA",3714,40.5,64213.0,23422,9.71997846,34.4762579,-83.8579053,6
28076,"Henrietta, NC 28076, USA",1060,30.0,25221.0,9871,52.45283019,35.266252,-81.7932261,1
12941,"Jay, NY 12941, USA",1374,44.6,72361.0,40100,8.806404658,39.014179,-94.73679299999999,77
23389,"Harborton, VA 23389, USA",136,73.3,,13575,0.0,37.65028179999999,-75.8388698,0
14131,"Ransomville, NY 14131, USA",4756,47.9,57500.0,27970,9.440706476,43.2320594,-78.9061921,1
19372,"Thorndale, PA 19372, USA",1536,35.3,75347.0,44586,2.799479167,39.9991738,-75.7618593,26
8540,"Princeton, NJ 08540, USA",47316,37.5,125439.0,61810,4.161383042,,,0
49415,"Fruitport, MI 49415, USA",6260,44.3,51587.0,26853,6.757188498,43.1669959,-86.1141045,7
60622,"Chicago, IL 60622, USA",54272,31.1,68923.0,43393,14.77557488,41.9013087,-87.68276759999999,195
61606,"Peoria, IL 61606, USA",7989,21.9,35904.0,17917,30.27913381,40.6974655,-89.6133926,56
26202,"Fenwick, WV 26202, USA",762,42.1,49205.0,17950,3.543307087,38.2251814,-80.621591,1
14806,"Andover, NY 14806, USA",2161,41.6,49792.0,22379,17.26052753,38.8609241,-94.67060839999999,116
59752,"Three Forks, MT 59752, USA",3236,44.0,51176.0,25177,8.683559951,45.8869053,-111.5684932,3
68147,"Bellevue, NE 68147, USA",10339,33.0,53997.0,22024,17.55488925,41.1775208,-95.9515399,60
75457,"Mt Vernon, TX 75457, USA",6116,40.7,39909.0,26517,15.89274035,33.172705,-95.2057909,7
24843,"Hensley, WV 24843, USA",140,60.4,20673.0,14761,37.14285714,,,0
59743,"Melrose, MT 59743, USA",159,57.4,39293.0,27250,20.12578616,,,0
1469,"Townsend, MA 01469, USA",7044,40.4,78985.0,34037,4.997160704,38.9267269,-77.0348679,194
30309,"Atlanta, GA 30309, USA",21074,35.0,71854.0,66311,10.29230331,33.7971137,-84.3804888,192
6062,"Plainville, CT 06062, USA",17767,42.4,60630.0,32531,6.613384364,,,0
72680,"Timbo, AR 72680, USA",769,46.6,28750.0,23495,21.58647594,35.8825209,-92.2925911,0
2145,"Somerville, MA 02145, USA",24659,33.0,55487.0,29355,16.34697271,33.652168,-117.9324489,195
36370,"Pansey, AL 36370, USA",929,43.9,44018.0,21152,10.33369214,31.1375707,-85.1583064,0
83638,"McCall, ID 83638, USA",5876,43.3,53850.0,26119,6.262763785,45.09428219999999,-115.8980516,0
47434,"Harrodsburg, IN 47434, USA",115,52.5,,21634,0.0,39.0126074,-86.5454322,0
27853,"Margarettsville, NC 27853, USA",659,42.8,25966.0,11178,40.06069803,30.4660373,-90.924109,19
76950,"Sonora, TX 76950, USA",4069,35.5,53500.0,27732,7.176210371,30.3776869,-100.5296115,0
48084,"Troy, MI 48084, USA",14689,37.0,84331.0,44055,5.568792974,42.5586572,-83.18097759999999,118
14304,"Niagara Falls, NY 14304, USA",29745,44.7,47878.0,25791,11.23213986,43.0939533,-78.9627624,16
44313,"Akron, OH 44313, USA",24611,41.0,48852.0,31436,14.68042745,41.1426985,-81.57061089999999,67
91405,"Van Nuys, CA 91405, USA",54435,32.0,38847.0,17645,26.1100395,34.2037124,-118.4571974,165
4107,"Cape Elizabeth, ME 04107, USA",8993,48.4,98629.0,53526,3.180251307,36.1029059,-95.91917850000002,149
18473,"White Mills, PA 18473, USA",432,41.8,50052.0,27326,19.90740741,39.709597,-93.55534740000002,4
56343,"Kensington, MN 56343, USA",930,42.4,48417.0,24153,8.924731182999999,45.7800013,-95.72099680000001,2
73951,"Tyrone, OK 73951, USA",1085,28.7,43125.0,16762,22.94930876,36.9306369,-101.048549,0
80482,"Winter Park, CO 80482, USA",1151,46.5,61000.0,39984,1.563857515,39.8486665,-105.8055471,0
25401,"Martinsburg, WV 25401, USA",14987,34.7,36600.0,21158,27.20357643,39.4529363,-77.9681544,30
28208,"Charlotte, NC 28208, USA",34474,32.9,28435.0,14056,31.94001276,35.212973,-80.9097127,93
25165,"Racine, WV 25165, USA",451,41.1,49886.0,24418,9.312638581,38.1513972,-81.65282189999999,1
13635,"Edwards, NY 13635, USA",837,46.0,33194.0,21320,17.68219833,44.2825835,-75.2452318,0
61604,"Peoria, IL 61604, USA",31427,36.8,40630.0,21137,21.60880771,40.70014159999999,-89.6581073,51
62063,"Medora, IL 62063, USA",1056,41.3,54074.0,25781,8.617424242,39.2166442,-90.1682271,1
58647,"New England, ND 58647, USA",1156,47.0,49375.0,26557,5.882352941000001,46.4819779,-102.913013,1
25253,"Letart, WV 25253, USA",2118,38.9,40245.0,18032,22.56846081,38.8993559,-81.97529949999999,0
96084,"Round Mountain, CA 96084, USA",593,55.0,31897.0,23506,16.69477234,40.9048101,-122.0229676,0
97146,"Warrenton, OR 97146, USA",5795,40.1,41192.0,23133,17.01466782,46.12785119999999,-123.927441,3
15081,"South Heights, PA 15081, USA",342,50.2,31500.0,22177,20.76023392,40.5785167,-80.236488,32
49080,"Plainwell, MI 49080, USA",15624,40.9,53743.0,25048,11.97516641,42.446414,-85.58179109999999,6
37336,"Georgetown, TN 37336, USA",4864,44.4,48066.0,22370,14.76151316,35.3059815,-84.9193082,2
78941,"Flatonia, TX 78941, USA",2754,45.7,40304.0,23115,11.29266521,29.7574106,-97.1574784,0
63951,"Lowndes, MO 63951, USA",219,48.8,47768.0,20417,25.11415525,37.0826711,-90.26200419999999,0
15937,"Jerome, PA 15937, USA",601,45.7,65000.0,24503,5.158069884,,,0
8002,"Cherry Hill, NJ 08002, USA",22025,39.7,68465.0,34026,8.308740067999999,,,0
56289,"Sunburg, MN 56289, USA",671,47.7,57159.0,26149,3.8748137110000003,45.3482794,-95.2487647,1
99737,"Delta Junction, AK 99737, USA",4964,33.5,71250.0,32842,11.42224013,63.8367895,-145.1298259,0
2543,"Woods Hole, MA 02543, USA",736,49.7,66250.0,50348,8.559782608999999,35.91098,-78.90301500000001,41
12769,"Phillipsport, NY 12769, USA",142,50.2,48750.0,29437,27.46478873,,,0
63014,"Berger, MO 63014, USA",467,48.4,32188.0,19712,22.48394004,38.6662286,-91.3469247,1
28349,"Kenansville, NC 28349, USA",4277,38.3,39057.0,15572,17.9331307,34.9812417,-77.9053182,4
8872,"Sayreville, NJ 08872, USA",20041,37.7,72956.0,32666,6.366947757,,,0
35801,"Huntsville, AL 35801, USA",22253,44.0,59352.0,41807,8.668494136,34.7364493,-86.5501654,70
35907,"Gadsden, AL 35907, USA",8339,40.7,70147.0,26791,5.144501739,33.8890435,-86.0325629,3
52217,"Clutier, IA 52217, USA",447,47.8,40625.0,22426,7.606263982000001,42.07293,-92.4011124,1
80831,"Peyton, CO 80831, USA",22256,35.0,81000.0,31028,6.411754134,38.9458493,-104.5189214,5
49048,"Kalamazoo, MI 49048, USA",25434,34.9,41443.0,20479,24.02296139,42.2766433,-85.50972259999999,33
97389,"Tangent, OR 97389, USA",1576,36.5,46250.0,21717,16.18020305,44.5277138,-123.0941587,0
56726,"Greenbush, MN 56726, USA",1582,42.2,52235.0,27445,5.752212388999999,48.7003225,-96.17717979999999,1
53576,"Orfordville, WI 53576, USA",2452,37.9,55893.0,22504,12.19412724,42.6071661,-89.2277026,1
45780,"The Plains, OH 45780, USA",3351,41.0,33892.0,17139,28.79737392,39.3676641,-82.1305609,18
53156,"Palmyra, WI 53156, USA",3054,42.4,53600.0,25161,9.790438769,42.8749223,-88.6144839,1
58466,"Marion, ND 58466, USA",509,44.5,69844.0,36981,9.430255403,46.5594224,-98.3481542,1
76706,"Waco, TX 76706, USA",36055,22.6,26398.0,14613,38.15004854,31.456042,-97.0713572,1
